시군구,단지명,전용면적(평),계약년월,계약일,거래금액(만원),층,건축년도,구,동,유형,계약월,계약요일,평당금액
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27700,11,2021,동작구,대방동,소형,6,수,5276.19
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27700,11,2021,동작구,대방동,소형,6,수,5276.19
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27700,11,2021,동작구,대방동,소형,6,수,5276.19
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27700,11,2021,동작구,대방동,소형,6,수,5276.19
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27700,11,2021,동작구,대방동,소형,6,수,5276.19
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27700,11,2021,동작구,대방동,소형,6,수,5276.19
서울특별시 동작구 대방동,보라매센트럴타운,5.37,202206,2022.6.8,29100,11,2021,동작구,대방동,소형,6,수,5418.99
서울특별시 동작구 대방동,보라매센트럴타운,5.37,202206,2022.6.8,29100,11,2021,동작구,대방동,소형,6,수,5418.99
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,27000,11,2021,동작구,대방동,소형,6,수,5273.44
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,27000,11,2021,동작구,대방동,소형,6,수,5273.44
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27550,12,2021,동작구,대방동,소형,6,수,5247.62
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,27000,11,2021,동작구,대방동,소형,6,수,5273.44
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27550,12,2021,동작구,대방동,소형,6,수,5247.62
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27550,12,2021,동작구,대방동,소형,6,수,5247.62
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27550,12,2021,동작구,대방동,소형,6,수,5247.62
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,26900,12,2021,동작구,대방동,소형,6,수,5253.91
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27550,12,2021,동작구,대방동,소형,6,수,5247.62
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,26900,12,2021,동작구,대방동,소형,6,수,5253.91
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,26900,12,2021,동작구,대방동,소형,6,수,5253.91
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27100,5,2021,동작구,대방동,소형,6,수,5161.9
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,26450,4,2021,동작구,대방동,소형,6,수,5038.1
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27100,6,2021,동작구,대방동,소형,6,수,5161.9
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,24650,2,2021,동작구,대방동,소형,6,수,4814.45
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25900,3,2021,동작구,대방동,소형,6,수,4933.33
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25900,3,2021,동작구,대방동,소형,6,수,4933.33
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25900,3,2021,동작구,대방동,소형,6,수,4933.33
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25900,3,2021,동작구,대방동,소형,6,수,4933.33
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25900,3,2021,동작구,대방동,소형,6,수,4933.33
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25950,3,2021,동작구,대방동,소형,6,수,4942.86
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,26450,4,2021,동작구,대방동,소형,6,수,5038.1
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,26450,4,2021,동작구,대방동,소형,6,수,5038.1
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,26450,4,2021,동작구,대방동,소형,6,수,5038.1
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27100,5,2021,동작구,대방동,소형,6,수,5161.9
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27100,5,2021,동작구,대방동,소형,6,수,5161.9
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27100,5,2021,동작구,대방동,소형,6,수,5161.9
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27100,5,2021,동작구,대방동,소형,6,수,5161.9
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27100,5,2021,동작구,대방동,소형,6,수,5161.9
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27100,5,2021,동작구,대방동,소형,6,수,5161.9
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27550,7,2021,동작구,대방동,소형,6,수,5247.62
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,26750,7,2021,동작구,대방동,소형,6,수,5224.61
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,26750,7,2021,동작구,대방동,소형,6,수,5224.61
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27700,10,2021,동작구,대방동,소형,6,수,5276.19
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27700,10,2021,동작구,대방동,소형,6,수,5276.19
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27100,6,2021,동작구,대방동,소형,6,수,5161.9
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27100,6,2021,동작구,대방동,소형,6,수,5161.9
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27100,6,2021,동작구,대방동,소형,6,수,5161.9
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27100,6,2021,동작구,대방동,소형,6,수,5161.9
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27250,6,2021,동작구,대방동,소형,6,수,5190.48
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,26500,6,2021,동작구,대방동,소형,6,수,5175.78
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27250,6,2021,동작구,대방동,소형,6,수,5190.48
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27250,6,2021,동작구,대방동,소형,6,수,5190.48
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,26500,6,2021,동작구,대방동,소형,6,수,5175.78
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25400,2,2021,동작구,대방동,소형,6,수,4838.1
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25400,2,2021,동작구,대방동,소형,6,수,4838.1
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25950,3,2021,동작구,대방동,소형,6,수,4942.86
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25950,3,2021,동작구,대방동,소형,6,수,4942.86
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,25150,3,2021,동작구,대방동,소형,6,수,4912.11
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,25150,3,2021,동작구,대방동,소형,6,수,4912.11
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27250,5,2021,동작구,대방동,소형,6,수,5190.48
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27250,5,2021,동작구,대방동,소형,6,수,5190.48
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,26450,4,2021,동작구,대방동,소형,6,수,5038.1
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,25700,4,2021,동작구,대방동,소형,6,수,5019.53
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,25700,4,2021,동작구,대방동,소형,6,수,5019.53
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,25700,4,2021,동작구,대방동,소형,6,수,5019.53
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25400,2,2021,동작구,대방동,소형,6,수,4838.1
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27800,10,2021,동작구,대방동,소형,6,수,5295.24
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27800,10,2021,동작구,대방동,소형,6,수,5295.24
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,27000,10,2021,동작구,대방동,소형,6,수,5273.44
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,27000,10,2021,동작구,대방동,소형,6,수,5273.44
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,27000,10,2021,동작구,대방동,소형,6,수,5273.44
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27700,11,2021,동작구,대방동,소형,6,수,5276.19
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,25150,3,2021,동작구,대방동,소형,6,수,4912.11
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25900,3,2021,동작구,대방동,소형,6,수,4933.33
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25900,3,2021,동작구,대방동,소형,6,수,4933.33
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25400,2,2021,동작구,대방동,소형,6,수,4838.1
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25400,2,2021,동작구,대방동,소형,6,수,4838.1
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25350,2,2021,동작구,대방동,소형,6,수,4828.57
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25350,2,2021,동작구,대방동,소형,6,수,4828.57
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,25350,2,2021,동작구,대방동,소형,6,수,4828.57
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,24650,2,2021,동작구,대방동,소형,6,수,4814.45
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,24650,2,2021,동작구,대방동,소형,6,수,4814.45
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27250,5,2021,동작구,대방동,소형,6,수,5190.48
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,26500,5,2021,동작구,대방동,소형,6,수,5175.78
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,26500,5,2021,동작구,대방동,소형,6,수,5175.78
서울특별시 동작구 대방동,보라매센트럴타운,5.12,202206,2022.6.8,26500,5,2021,동작구,대방동,소형,6,수,5175.78
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27100,6,2021,동작구,대방동,소형,6,수,5161.9
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,27100,6,2021,동작구,대방동,소형,6,수,5161.9
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,26450,4,2021,동작구,대방동,소형,6,수,5038.1
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,26450,4,2021,동작구,대방동,소형,6,수,5038.1
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,26450,4,2021,동작구,대방동,소형,6,수,5038.1
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,26450,4,2021,동작구,대방동,소형,6,수,5038.1
서울특별시 동작구 대방동,보라매센트럴타운,5.25,202206,2022.6.8,26450,4,2021,동작구,대방동,소형,6,수,5038.1
서울특별시 동작구 대방동,보라매코오롱하늘채,25.67,202202,2022.2.22,99000,3,2005,동작구,대방동,중형,2,화,3856.64
서울특별시 동작구 대방동,보라매코오롱하늘채,25.67,202203,2022.3.12,99500,2,2005,동작구,대방동,중형,3,토,3876.12
서울특별시 동작구 대방동,보라매코오롱하늘채,25.67,202204,2022.4.9,100000,8,2005,동작구,대방동,중형,4,토,3895.6
서울특별시 동작구 대방동,보라매코오롱하늘채,25.67,202204,2022.4.27,110000,18,2005,동작구,대방동,중형,4,수,4285.16
서울특별시 동작구 대방동,보라매코오롱하늘채,25.67,202205,2022.5.24,103500,8,2005,동작구,대방동,중형,5,화,4031.94
서울특별시 동작구 대방동,성원,25.55,202202,2022.2.5,125000,4,1994,동작구,대방동,중형,2,토,4892.37
서울특별시 동작구 대방동,성원,25.55,202204,2022.4.12,95000,12,1994,동작구,대방동,중형,4,화,3718.2
서울특별시 동작구 대방동,성원,25.55,202208,2022.8.6,135000,22,1994,동작구,대방동,중형,8,토,5283.76
서울특별시 동작구 대방동,신건드림원,25.71,202205,2022.5.13,68500,2,2007,동작구,대방동,중형,5,금,2664.33
서울특별시 동작구 대방동,신한토탈,24.61,202201,2022.1.26,79900,10,1997,동작구,대방동,중형,1,수,3246.65
서울특별시 동작구 대방동,아데나339,6.46,202201,2022.1.11,18700,8,2012,동작구,대방동,소형,1,화,2894.74
서울특별시 동작구 대방동,아데나339,3.82,202203,2022.3.10,11000,7,2012,동작구,대방동,소형,3,목,2879.58
서울특별시 동작구 대방동,아데나339,5.01,202205,2022.5.4,13000,6,2012,동작구,대방동,소형,5,수,2594.81
서울특별시 동작구 대방동,아데나339,5.01,202205,2022.5.18,14100,4,2012,동작구,대방동,소형,5,수,2814.37
서울특별시 동작구 대방동,아데나339,4.65,202205,2022.5.27,13000,5,2012,동작구,대방동,소형,5,금,2795.7
서울특별시 동작구 대방동,아데나339,4.12,202207,2022.7.22,12250,7,2012,동작구,대방동,소형,7,금,2973.3
서울특별시 동작구 대방동,아데나339,4.65,202210,2022.10.7,12700,3,2012,동작구,대방동,소형,10,금,2731.18
서울특별시 동작구 대방동,아데나339,3.84,202211,2022.11.13,11700,6,2012,동작구,대방동,소형,11,일,3046.88
서울특별시 동작구 대방동,아데나339,4.65,202212,2022.12.12,12000,3,2012,동작구,대방동,소형,12,월,2580.65
서울특별시 동작구 대방동,아데나339,4.65,202212,2022.12.16,12800,3,2012,동작구,대방동,소형,12,금,2752.69
서울특별시 동작구 대방동,우정,25.64,202201,2022.1.29,105000,21,1999,동작구,대방동,중형,1,토,4095.16
서울특별시 동작구 대방동,주공2,15.65,202201,2022.1.7,86000,4,1995,동작구,대방동,소형,1,금,5495.21
서울특별시 동작구 대방동,주공2,15.65,202203,2022.3.4,84500,14,1995,동작구,대방동,소형,3,금,5399.36
서울특별시 동작구 대방동,주공2,15.65,202203,2022.3.4,84500,14,1995,동작구,대방동,소형,3,금,5399.36
서울특별시 동작구 대방동,주공2,17.77,202203,2022.3.25,99000,2,1995,동작구,대방동,소형,3,금,5571.19
서울특별시 동작구 대방동,주공2,15.65,202204,2022.4.11,84500,3,1995,동작구,대방동,소형,4,월,5399.36
서울특별시 동작구 대방동,주공2,15.65,202204,2022.4.13,83000,1,1995,동작구,대방동,소형,4,수,5303.51
서울특별시 동작구 대방동,주공2,15.65,202204,2022.4.14,88000,4,1995,동작구,대방동,소형,4,목,5623
서울특별시 동작구 대방동,주공2,15.65,202204,2022.4.20,82000,5,1995,동작구,대방동,소형,4,수,5239.62
서울특별시 동작구 대방동,주공2,15.65,202204,2022.4.23,93000,5,1995,동작구,대방동,소형,4,토,5942.49
